order_id,product_id,add_to_cart_order,reordered,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_name,aisle_id,department_id,aisle,department
312146,33120,11,1,3803,prior,11,1,21,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
312189,33120,6,1,35909,prior,8,2,13,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
312378,33120,10,0,145362,prior,3,3,17,16.0,Organic Egg Whites,86,16,eggs,dairy eggs
312774,33120,1,1,161977,prior,11,1,15,15.0,Organic Egg Whites,86,16,eggs,dairy eggs
312862,33120,7,1,146312,prior,70,0,20,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
312925,33120,15,1,168005,prior,25,2,14,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
313023,33120,20,0,125062,prior,14,6,12,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
313070,33120,2,1,170746,prior,5,3,12,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
313132,33120,3,1,24611,prior,25,0,11,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
313133,33120,2,1,112061,prior,11,6,13,20.0,Organic Egg Whites,86,16,eggs,dairy eggs
313162,33120,3,1,204271,prior,2,0,8,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
313862,33120,22,1,30575,prior,12,0,15,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
314846,33120,3,0,204721,prior,12,2,13,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
315095,33120,4,1,139891,prior,21,6,11,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
315156,33120,4,1,23036,prior,35,1,8,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
315335,33120,4,1,85333,prior,71,2,19,1.0,Organic Egg Whites,86,16,eggs,dairy eggs
315459,33120,48,0,188371,prior,5,4,8,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
315780,33120,1,0,176108,prior,19,4,13,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
316099,33120,10,0,89869,prior,6,0,11,19.0,Organic Egg Whites,86,16,eggs,dairy eggs
316423,33120,24,0,22827,prior,2,3,15,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
316679,33120,5,1,100394,prior,13,6,12,20.0,Organic Egg Whites,86,16,eggs,dairy eggs
316682,33120,7,1,130648,prior,10,0,16,19.0,Organic Egg Whites,86,16,eggs,dairy eggs
316711,33120,9,1,165365,prior,62,6,12,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
316866,33120,7,1,58799,prior,45,6,7,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
316900,33120,8,0,118482,prior,2,2,10,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
316948,33120,4,1,194559,prior,18,5,17,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
317046,33120,7,1,195669,prior,3,6,12,29.0,Organic Egg Whites,86,16,eggs,dairy eggs
317111,33120,5,0,23154,prior,20,0,15,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
317125,33120,9,0,52603,prior,2,5,14,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
317153,33120,4,1,80477,prior,38,2,16,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
317386,33120,3,0,23960,prior,5,0,20,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
317632,33120,26,1,173907,prior,9,4,14,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
318023,33120,7,1,59140,prior,24,1,9,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
318038,33120,7,1,108375,prior,18,3,9,23.0,Organic Egg Whites,86,16,eggs,dairy eggs
318244,33120,1,1,158802,prior,4,6,6,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
318319,33120,3,0,128682,prior,1,4,21,,Organic Egg Whites,86,16,eggs,dairy eggs
318719,33120,4,1,64962,prior,19,3,9,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
318885,33120,6,1,42723,prior,16,1,17,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
318946,33120,18,1,66024,prior,21,0,17,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
319136,33120,1,0,171993,prior,39,5,14,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
319375,33120,8,1,72999,prior,7,2,20,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
319503,33120,6,1,153843,prior,11,6,8,13.0,Organic Egg Whites,86,16,eggs,dairy eggs
319650,33120,1,0,23595,prior,3,2,9,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
320291,33120,3,1,81780,prior,11,5,10,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
320493,33120,6,1,175605,prior,31,6,6,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
320699,33120,10,1,112434,prior,41,6,11,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
320918,33120,19,0,73333,prior,6,4,12,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
321096,33120,1,0,33521,prior,1,1,15,,Organic Egg Whites,86,16,eggs,dairy eggs
321206,33120,3,1,97620,prior,11,1,17,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
321482,33120,2,1,148296,prior,39,3,22,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
321504,33120,19,1,154557,prior,59,1,12,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
321583,33120,26,1,124032,prior,16,5,17,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
321659,33120,6,1,62893,prior,39,4,15,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
321892,33120,8,1,14942,prior,7,0,11,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
321966,33120,3,0,75621,prior,1,4,6,,Organic Egg Whites,86,16,eggs,dairy eggs
321980,33120,10,1,198261,prior,6,6,17,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
322135,33120,4,0,192694,prior,14,2,11,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
322161,33120,5,1,24499,prior,6,1,12,19.0,Organic Egg Whites,86,16,eggs,dairy eggs
322197,33120,1,1,87056,prior,29,3,8,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
322322,33120,8,0,116565,prior,1,4,9,,Organic Egg Whites,86,16,eggs,dairy eggs
322347,33120,1,0,73306,prior,12,1,18,15.0,Organic Egg Whites,86,16,eggs,dairy eggs
322501,33120,1,0,17898,prior,14,6,11,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
322595,33120,4,1,164861,prior,4,6,23,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
322778,33120,5,1,147484,prior,46,6,9,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
322779,33120,2,0,203856,prior,2,1,13,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
322935,33120,4,1,4486,prior,29,2,15,15.0,Organic Egg Whites,86,16,eggs,dairy eggs
323095,33120,8,1,188965,prior,28,1,17,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
323108,33120,1,1,175603,prior,55,1,19,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
323465,33120,1,0,183071,prior,41,4,10,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
323680,33120,10,1,73663,prior,39,1,13,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
323695,33120,1,1,170746,prior,6,5,8,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
324359,33120,11,1,53153,prior,4,6,9,27.0,Organic Egg Whites,86,16,eggs,dairy eggs
324432,33120,1,1,5669,prior,60,3,9,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
324496,33120,3,1,30562,prior,21,1,18,11.0,Organic Egg Whites,86,16,eggs,dairy eggs
324498,33120,2,1,59056,prior,4,1,18,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
324664,33120,2,1,149944,prior,8,5,20,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
324749,33120,2,1,121877,prior,31,0,17,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
324945,33120,2,1,52167,prior,45,1,21,15.0,Organic Egg Whites,86,16,eggs,dairy eggs
325450,33120,1,1,102259,prior,46,2,16,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
325567,33120,8,1,25041,prior,40,0,18,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
325697,33120,8,0,120463,prior,66,3,18,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
325773,33120,18,1,46554,prior,19,6,9,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
325922,33120,2,0,99176,prior,4,5,10,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
326089,33120,7,0,133663,prior,7,3,10,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
326314,33120,8,1,178021,prior,16,0,11,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
326471,33120,9,1,64711,prior,35,6,15,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
326491,33120,31,1,158013,prior,7,0,8,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
326538,33120,1,0,32023,prior,1,3,9,,Organic Egg Whites,86,16,eggs,dairy eggs
326645,33120,4,1,171236,prior,42,5,12,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
326802,33120,18,0,58733,prior,14,0,15,18.0,Organic Egg Whites,86,16,eggs,dairy eggs
326847,33120,3,1,141845,prior,12,1,10,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
326892,33120,9,1,63394,prior,9,3,12,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
326904,33120,2,1,179846,prior,40,5,6,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
326980,33120,18,1,198072,prior,11,0,16,21.0,Organic Egg Whites,86,16,eggs,dairy eggs
327130,33120,6,0,97929,prior,4,0,18,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
327195,33120,4,1,171236,prior,53,0,14,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
327311,33120,6,1,146812,prior,10,1,11,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
327442,33120,12,1,87847,prior,11,6,11,21.0,Organic Egg Whites,86,16,eggs,dairy eggs
327733,33120,13,1,27271,prior,8,6,16,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
327964,33120,6,1,64962,prior,53,1,12,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
328078,33120,17,1,4115,prior,18,1,19,11.0,Organic Egg Whites,86,16,eggs,dairy eggs
328121,33120,8,1,187552,prior,4,6,23,28.0,Organic Egg Whites,86,16,eggs,dairy eggs
328435,33120,1,1,173598,prior,2,4,15,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
328796,33120,4,1,57362,prior,17,2,16,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
329305,33120,2,0,109879,prior,28,0,17,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
329415,33120,14,0,11694,prior,2,6,8,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
329780,33120,8,1,175605,prior,30,5,11,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
330113,33120,2,0,84096,prior,1,1,12,,Organic Egg Whites,86,16,eggs,dairy eggs
330385,33120,4,1,17224,prior,5,4,8,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
330435,33120,5,1,161883,prior,14,0,13,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
330971,33120,5,0,54046,prior,33,6,12,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
331134,33120,8,1,57362,prior,50,0,12,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
331379,33120,6,0,74302,prior,3,3,2,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
331454,33120,12,0,13568,prior,7,2,22,15.0,Organic Egg Whites,86,16,eggs,dairy eggs
331614,33120,14,1,42591,prior,15,3,12,20.0,Organic Egg Whites,86,16,eggs,dairy eggs
331721,33120,11,1,26546,prior,31,3,11,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
331840,33120,3,1,193796,prior,12,6,18,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
331948,33120,5,0,193550,prior,20,3,21,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
332266,33120,17,1,108187,prior,13,0,20,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
332806,33120,17,1,6710,prior,43,2,12,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
333186,33120,3,1,13367,prior,38,0,18,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
333219,33120,6,0,197703,prior,25,2,11,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
333354,33120,1,1,143975,prior,18,1,20,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
333519,33120,5,0,9249,prior,4,5,22,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
333672,33120,2,1,164925,prior,31,1,10,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
333782,33120,3,1,59365,prior,55,3,10,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
333827,33120,4,1,149904,prior,7,4,9,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
334294,33120,3,1,117914,prior,7,1,17,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
334462,33120,10,1,121264,prior,54,5,12,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
334640,33120,7,1,205567,prior,28,3,13,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
334749,33120,4,1,52270,prior,19,0,18,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
334861,33120,5,1,50528,prior,11,0,8,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
334901,33120,21,1,188212,prior,10,0,14,13.0,Organic Egg Whites,86,16,eggs,dairy eggs
335292,33120,11,1,97620,prior,6,6,10,13.0,Organic Egg Whites,86,16,eggs,dairy eggs
335390,33120,9,1,129793,prior,42,1,16,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
335677,33120,2,1,32562,prior,6,3,11,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
335748,33120,1,1,74180,prior,3,5,14,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
335869,33120,7,1,70355,prior,17,0,9,11.0,Organic Egg Whites,86,16,eggs,dairy eggs
335931,33120,3,1,124814,prior,11,5,8,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
336036,33120,3,1,7165,prior,3,4,23,1.0,Organic Egg Whites,86,16,eggs,dairy eggs
336286,33120,6,1,9601,prior,12,6,15,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
336442,33120,4,0,146830,prior,12,5,18,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
336569,33120,14,0,99361,prior,6,1,11,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
337018,33120,9,1,188212,prior,33,1,10,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
337092,33120,7,1,113565,prior,13,5,18,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
337363,33120,17,1,83007,prior,5,4,12,0.0,Organic Egg Whites,86,16,eggs,dairy eggs
337367,33120,1,0,104706,prior,8,3,19,17.0,Organic Egg Whites,86,16,eggs,dairy eggs
337694,33120,2,1,54594,prior,68,0,13,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
337704,33120,4,1,145379,prior,3,5,16,15.0,Organic Egg Whites,86,16,eggs,dairy eggs
337777,33120,5,1,200568,prior,20,4,9,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
337905,33120,7,0,18872,prior,3,2,6,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
337988,33120,7,1,186256,prior,26,5,16,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
338095,33120,10,1,188212,prior,18,1,8,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
338239,33120,1,1,53988,prior,2,0,10,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
338443,33120,7,1,15957,prior,22,0,10,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
338527,33120,8,1,45090,prior,15,3,11,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
338627,33120,4,1,30500,prior,36,2,15,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
339016,33120,4,1,105847,prior,10,0,13,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
339062,33120,5,0,92304,prior,1,6,20,,Organic Egg Whites,86,16,eggs,dairy eggs
339116,33120,18,1,145183,prior,11,0,10,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
339258,33120,6,1,97524,prior,7,6,11,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
339328,33120,7,0,20160,prior,1,3,21,,Organic Egg Whites,86,16,eggs,dairy eggs
339743,33120,1,0,171449,prior,3,1,13,20.0,Organic Egg Whites,86,16,eggs,dairy eggs
339760,33120,1,1,177542,prior,20,4,14,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
339763,33120,1,1,146521,prior,14,4,8,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
339785,33120,5,1,51380,prior,15,1,2,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
339917,33120,8,1,175605,prior,4,1,15,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
340002,33120,2,1,152360,prior,84,6,13,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
340660,33120,26,0,174066,prior,13,0,15,22.0,Organic Egg Whites,86,16,eggs,dairy eggs
340801,33120,8,0,68963,prior,8,4,11,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
340958,33120,4,1,69717,prior,24,0,20,0.0,Organic Egg Whites,86,16,eggs,dairy eggs
341063,33120,23,1,156244,prior,7,0,17,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
341151,33120,1,1,146521,prior,23,1,19,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
341370,33120,4,1,204271,prior,29,4,8,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
341924,33120,1,0,188264,prior,9,4,9,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
342018,33120,15,1,66500,prior,67,1,7,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
342436,33120,3,1,149944,prior,7,0,12,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
343024,33120,11,0,188156,prior,7,6,17,21.0,Organic Egg Whites,86,16,eggs,dairy eggs
343319,33120,5,1,38855,prior,16,3,14,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
343851,33120,1,1,111371,prior,7,6,17,13.0,Organic Egg Whites,86,16,eggs,dairy eggs
344060,33120,1,0,161218,prior,1,4,20,,Organic Egg Whites,86,16,eggs,dairy eggs
344071,33120,6,1,188212,prior,42,1,10,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
344092,33120,1,1,26896,prior,23,1,11,11.0,Organic Egg Whites,86,16,eggs,dairy eggs
344128,33120,4,1,64174,prior,7,1,15,29.0,Organic Egg Whites,86,16,eggs,dairy eggs
344227,33120,2,1,143008,prior,32,4,9,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
344351,33120,7,0,120952,prior,6,1,14,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
344467,33120,19,1,26896,prior,8,4,21,13.0,Organic Egg Whites,86,16,eggs,dairy eggs
344995,33120,4,1,170224,prior,65,4,19,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
345089,33120,8,1,51363,prior,3,6,9,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
345199,33120,2,0,118643,prior,10,2,20,19.0,Organic Egg Whites,86,16,eggs,dairy eggs
345355,33120,32,0,79871,prior,3,6,11,19.0,Organic Egg Whites,86,16,eggs,dairy eggs
345377,33120,5,1,67481,prior,26,1,9,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
345828,33120,6,1,93554,prior,13,5,17,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
345947,33120,7,1,87719,prior,22,1,16,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
346403,33120,6,0,50908,prior,25,4,15,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
346737,33120,4,0,69552,prior,1,0,15,,Organic Egg Whites,86,16,eggs,dairy eggs
347022,33120,15,0,67862,prior,20,0,19,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
347303,33120,6,1,9328,prior,5,1,7,19.0,Organic Egg Whites,86,16,eggs,dairy eggs
347324,33120,1,1,123419,prior,23,5,10,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
347418,33120,14,0,146369,prior,18,4,19,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
347643,33120,10,1,202011,prior,5,0,16,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
347698,33120,6,0,200439,prior,9,2,15,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
347998,33120,6,1,174269,prior,7,3,18,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
348045,33120,4,1,129712,prior,28,0,13,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
348047,33120,3,0,164251,prior,3,5,15,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
348111,33120,1,1,107360,prior,11,3,15,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
348477,33120,4,1,79827,prior,39,6,13,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
348949,33120,11,1,36975,prior,34,5,4,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
349004,33120,24,1,163250,prior,39,3,11,11.0,Organic Egg Whites,86,16,eggs,dairy eggs
349206,33120,2,1,3118,prior,18,1,11,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
349423,33120,7,1,193574,prior,9,0,16,11.0,Organic Egg Whites,86,16,eggs,dairy eggs
349721,33120,11,1,87535,prior,3,0,12,17.0,Organic Egg Whites,86,16,eggs,dairy eggs
349761,33120,1,0,162058,prior,8,5,6,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
349885,33120,17,1,130468,prior,13,0,8,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
350279,33120,7,1,27263,prior,27,6,18,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
350396,33120,56,1,65897,prior,62,3,16,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
350445,33120,4,1,39513,prior,8,0,8,21.0,Organic Egg Whites,86,16,eggs,dairy eggs
350902,33120,5,1,74867,prior,2,0,16,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
350939,33120,12,0,173644,prior,8,0,10,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
351163,33120,4,0,150954,prior,1,5,12,,Organic Egg Whites,86,16,eggs,dairy eggs
351271,33120,5,0,72756,prior,4,2,11,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
351506,33120,5,1,184920,prior,34,2,12,11.0,Organic Egg Whites,86,16,eggs,dairy eggs
352004,33120,13,0,182653,prior,22,6,14,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
352112,33120,1,0,97664,prior,27,2,17,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
352284,33120,23,1,107024,prior,19,1,13,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
352296,33120,3,1,111616,prior,22,4,15,13.0,Organic Egg Whites,86,16,eggs,dairy eggs
352562,33120,7,0,35762,prior,19,2,16,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
352625,33120,5,0,171196,prior,1,6,9,,Organic Egg Whites,86,16,eggs,dairy eggs
352690,33120,7,1,141224,prior,9,4,13,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
352963,33120,20,0,48683,prior,16,4,13,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
353475,33120,1,1,39663,prior,35,5,10,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
353662,33120,5,1,103744,prior,5,0,9,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
354056,33120,20,1,200439,prior,11,4,13,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
354398,33120,3,0,148185,prior,4,3,6,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
354588,33120,4,1,26125,prior,29,6,13,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
354767,33120,1,1,9328,prior,21,3,9,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
354851,33120,7,1,170336,prior,9,1,9,28.0,Organic Egg Whites,86,16,eggs,dairy eggs
355418,33120,9,1,120416,prior,7,1,11,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
355598,33120,8,1,200860,prior,12,1,15,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
355739,33120,8,0,13777,prior,2,4,16,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
355854,33120,11,0,134794,prior,1,1,20,,Organic Egg Whites,86,16,eggs,dairy eggs
356063,33120,14,0,85567,prior,1,6,14,,Organic Egg Whites,86,16,eggs,dairy eggs
356439,33120,8,1,46527,prior,16,3,9,29.0,Organic Egg Whites,86,16,eggs,dairy eggs
357237,33120,3,1,187105,prior,12,4,12,29.0,Organic Egg Whites,86,16,eggs,dairy eggs
357371,33120,4,1,128653,prior,30,0,20,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
357440,33120,3,1,43633,prior,3,4,15,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
357488,33120,1,1,144088,prior,6,2,18,11.0,Organic Egg Whites,86,16,eggs,dairy eggs
358173,33120,2,1,23266,prior,31,6,22,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
358345,33120,4,0,71607,prior,2,6,9,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
358376,33120,1,0,28765,prior,1,0,17,,Organic Egg Whites,86,16,eggs,dairy eggs
358645,33120,2,1,81423,prior,2,0,12,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
358811,33120,3,1,103838,prior,7,4,5,11.0,Organic Egg Whites,86,16,eggs,dairy eggs
358968,33120,4,0,114656,prior,23,5,12,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
359026,33120,4,1,117993,prior,7,2,9,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
359062,33120,13,1,78150,prior,22,2,9,15.0,Organic Egg Whites,86,16,eggs,dairy eggs
359091,33120,9,1,18326,prior,26,5,7,22.0,Organic Egg Whites,86,16,eggs,dairy eggs
359131,33120,7,1,4313,prior,11,1,19,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
359367,33120,4,0,140432,prior,34,5,20,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
359374,33120,11,0,100621,prior,1,3,16,,Organic Egg Whites,86,16,eggs,dairy eggs
359446,33120,5,1,15614,prior,10,2,11,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
360000,33120,25,1,86451,prior,2,0,16,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
360260,33120,1,0,49292,prior,39,5,10,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
360267,33120,2,1,37804,prior,53,3,9,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
360503,33120,7,0,178243,prior,1,1,10,,Organic Egg Whites,86,16,eggs,dairy eggs
360582,33120,3,1,171455,prior,6,4,7,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
360790,33120,11,1,80236,prior,21,0,13,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
360904,33120,1,1,156375,prior,46,6,8,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
360916,33120,9,0,76403,prior,3,1,12,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
360918,33120,13,1,93854,prior,18,1,14,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
361023,33120,5,1,187202,prior,18,0,14,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
361312,33120,9,1,87166,prior,14,0,14,20.0,Organic Egg Whites,86,16,eggs,dairy eggs
361663,33120,3,1,136353,prior,7,3,20,17.0,Organic Egg Whites,86,16,eggs,dairy eggs
361782,33120,3,1,116280,prior,14,6,15,20.0,Organic Egg Whites,86,16,eggs,dairy eggs
361907,33120,13,1,183867,prior,18,0,9,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
